,date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
4066,20120105,437,2,586937,3.0,24.665926,N,0
4067,20120105,437,3,3683,1.98,31.856916,Y,4
4068,20120105,437,3,20376,7.54,7.0751753,N,0
4069,20120105,437,3,36907,7.94,7.2220297,N,0
4070,20120105,437,3,90263,11.94,16.093546,Y,6
4071,20120105,437,3,92418,2.34,24.206053,N,0
4072,20120105,437,3,194771,3.94,5.5845346,N,0
4073,20120105,437,3,194781,7.94,7.393757,Y,4
4074,20120105,437,3,228016,6.0,33.327946,Y,3
4075,20120105,437,3,280116,6.94,5.6409,N,0
4076,20120105,437,3,417014,4.0,3.0165782,N,0
4077,20120105,437,3,447058,11.98,39.96405,Y,6
4078,20120105,437,3,456076,7.34,7.3747697,N,0
4079,20120105,437,3,471651,7.94,5.0577965,N,0
4080,20120105,437,3,515246,4.94,6.143097,N,0
4081,20120105,437,3,573599,4.54,22.379293,N,0
4082,20120105,437,3,573602,4.54,25.033386,N,0
4083,20120105,437,3,573607,4.54,11.948545,N,0
4084,20120105,437,3,573609,4.54,13.099031,N,0
4085,20120105,437,3,587131,5.54,4.7155914,N,0
4086,20120105,437,3,590267,1.94,30.235023,N,0
4087,20120105,437,4,82660,3.71,110.77807,Y,6
4088,20120105,437,4,82686,1.45,25.07252,N,0
4089,20120105,437,4,82689,3.7,14.2955475,N,0
4090,20120105,437,4,82701,2.95,11.8284645,N,0
4091,20120105,437,4,183628,2.51,14.530417,N,0
4092,20120105,437,4,255476,1.32,49.226982,Y,5
4093,20120105,437,4,255489,2.21,129.78171,Y,6
4094,20120105,437,4,255494,1.46,25.972294,N,0
4095,20120105,437,4,335781,2.36,153.70128,N,0
4096,20120105,437,4,345376,2.52,23.1319,N,0
4097,20120105,437,4,407217,1.91,346.4727,Y,6
4098,20120105,437,4,409559,3.71,7.938692,N,0
4099,20120105,437,4,431714,1.32,33.028503,Y,5
4100,20120105,437,4,455721,3.71,40.388958,Y,6
4101,20120105,437,4,467757,5.95,7.050292,N,0
4102,20120105,437,4,501396,7.46,15.399471,N,0
4103,20120105,437,4,530037,5.96,8.499879,N,0
4104,20120105,437,4,532196,2.66,52.67873,N,0
4105,20120105,437,4,555947,5.96,7.0288525,N,0
4106,20120105,442,1,174617,24.0,3.4656425,N,0
4107,20120105,442,2,22631,12.84,11.720962,N,0
4108,20120105,442,2,404470,12.54,17.531206,N,0
4109,20120105,442,2,451332,29.82,2.1888247,N,0
4110,20120105,442,2,482591,23.94,3.4604514,N,0
4111,20120105,442,2,486878,7.41,5.49872,N,0
4112,20120105,442,2,487331,9.0,16.769796,N,0
4113,20120105,442,2,487334,9.0,8.493176,N,0
4114,20120105,442,2,516965,14.91,29.517029,Y,6
4115,20120105,442,2,533283,6.0,21.010574,N,0
4116,20120105,442,2,540535,6.0,9.433108,N,0
4117,20120105,442,2,558749,44.94,2.1251132,N,0
4118,20120105,442,2,568499,3.0,119.93965,Y,6
4119,20120105,442,2,570153,11.91,26.910435,N,0
4120,20120105,442,2,586937,3.0,17.962252,N,0
4121,20120105,442,2,592729,11.31,5.9396954,N,0
4122,20120105,442,3,3683,1.98,21.004215,Y,4
4123,20120105,442,3,20376,7.54,7.404373,N,0
4124,20120105,442,3,92418,2.34,18.02439,N,0
4125,20120105,442,3,92433,2.34,7.779402,N,0
4126,20120105,442,3,153171,8.0,4.936487,N,0
4127,20120105,442,3,194771,4.18,6.1950855,N,0
4128,20120105,442,3,194781,11.94,4.811342,N,0
4129,20120105,442,3,228016,11.94,10.5640955,N,0
4130,20120105,442,3,346126,21.94,4.7825003,N,0
4131,20120105,442,3,417014,4.0,4.3305535,N,0
4132,20120105,442,3,447058,11.98,32.85668,Y,6
4133,20120105,442,3,456076,7.34,7.6544704,N,0
4134,20120105,442,3,471651,9.94,4.6505823,N,0
4135,20120105,442,3,573599,4.54,20.019941,N,0
4136,20120105,442,3,573602,4.54,20.179922,N,0
4137,20120105,442,3,573607,4.54,11.069192,N,0
4138,20120105,442,3,573609,4.54,12.203429,N,0
4139,20120105,442,3,587131,5.76,5.401458,N,0
4140,20120105,442,3,590267,1.94,15.057703,N,0
4141,20120105,442,4,82686,1.46,18.489231,N,0
4142,20120105,442,4,255476,1.32,32.518387,Y,5
4143,20120105,442,4,255494,1.46,21.970333,N,0
4144,20120105,442,4,335757,5.21,12.998404,N,0
4145,20120105,442,4,409559,3.71,8.444967,N,0
4146,20120105,442,4,431714,1.32,26.18879,Y,5
4147,20120105,442,4,495886,5.21,17.7787,N,0
4148,20120105,442,4,501396,7.45,15.241991,N,0
4149,20120105,442,4,532196,2.66,39.366856,N,0
4150,20120105,442,4,536428,4.46,19.022469,N,0
4151,20120105,444,1,70400,40.0,1.4706174,N,0
4152,20120105,444,1,95470,10.0,3.6895063,N,0
4153,20120105,444,1,593171,10.0,3.4593215,N,0
4154,20120105,444,2,8598,6.39,48.143356,Y,6
4155,20120105,444,2,22631,12.84,8.788645,N,0
4156,20120105,444,2,404470,12.54,14.218772,N,0
4157,20120105,444,2,487331,9.0,12.323193,N,0
4158,20120105,444,2,487334,9.0,6.16739,N,0
4159,20120105,444,2,533283,6.0,15.778383,N,0
4160,20120105,444,2,540535,6.0,7.2619367,N,0
4161,20120105,444,2,558749,44.94,2.050859,N,0
4162,20120105,444,2,568499,3.0,93.03091,Y,6
4163,20120105,444,2,570153,11.91,21.17578,N,0
4164,20120105,444,2,577654,25.41,4.064167,N,0
4165,20120105,444,2,586937,3.0,10.66026,N,0
4166,20120105,444,2,592729,11.31,5.3119736,N,0
4167,20120105,444,3,3683,1.98,13.587086,Y,4
4168,20120105,444,3,20376,7.54,6.6282454,N,0
4169,20120105,444,3,36907,7.94,6.6148863,N,0
4170,20120105,444,3,90263,11.94,12.230196,Y,6
4171,20120105,444,3,92418,2.34,11.635436,N,0
4172,20120105,444,3,153171,8.0,4.3617787,N,0
4173,20120105,444,3,194771,3.94,5.198473,N,0
4174,20120105,444,3,194781,7.94,6.060486,Y,4
4175,20120105,444,3,280116,6.94,5.4251814,N,0
4176,20120105,444,3,417014,4.0,3.5533352,N,0
4177,20120105,444,3,447058,11.98,24.75031,Y,6
4178,20120105,444,3,456076,7.34,7.002136,N,0
4179,20120105,444,3,456076,4.0,9.812406,Y,4
4180,20120105,444,3,471651,9.94,4.23778,N,0
4181,20120105,444,3,496031,15.76,4.8322563,Y,6
4182,20120105,444,3,515246,4.94,5.3517604,N,0
4183,20120105,444,3,573599,4.54,14.901019,N,0
4184,20120105,444,3,573602,4.54,14.543639,N,0
4185,20120105,444,3,573609,4.54,8.827849,N,0
4186,20120105,444,3,587131,5.54,4.736556,N,0
4187,20120105,444,3,590267,1.94,9.473533,N,0
4188,20120105,444,4,82660,4.15,70.93585,Y,6
4189,20120105,444,4,82686,1.5,15.027393,N,0
4190,20120105,444,4,82689,3.71,10.851037,N,0
4191,20120105,444,4,82701,3.41,7.9672203,N,0
4192,20120105,444,4,183628,2.66,10.01396,N,0
4193,20120105,444,4,255476,1.32,25.18949,Y,5
4194,20120105,444,4,255489,2.5,57.27508,Y,6
4195,20120105,444,4,255494,1.48,18.011143,N,0
4196,20120105,444,4,335757,4.32,36.98875,Y,6
4197,20120105,444,4,335781,2.35,110.28517,N,0
4198,20120105,444,4,345376,3.0,14.453625,N,0
4199,20120105,444,4,407217,1.91,217.4518,Y,6
4200,20120105,444,4,409559,2.82,41.39965,Y,6
4201,20120105,444,4,411406,5.2,6.1903467,N,0
4202,20120105,444,4,431714,1.32,22.245266,Y,5
4203,20120105,444,4,455721,4.16,23.970266,Y,6
4204,20120105,444,4,467757,5.96,7.374158,N,0
4205,20120105,444,4,495886,5.21,15.016826,N,0
4206,20120105,444,4,501396,4.32,42.073555,Y,6
4207,20120105,444,4,530037,5.82,7.5999174,N,0
4208,20120105,444,4,532196,1.9,139.46085,Y,6
4209,20120105,444,4,536428,5.51,12.030842,N,0
4210,20120105,444,4,555947,6.4,7.2488823,N,0
4211,20120105,603,1,95467,10.0,4.561937,N,0
4212,20120105,603,1,95470,10.0,3.760872,N,0
4213,20120105,603,1,346366,10.0,6.550848,N,0
4214,20120105,603,1,544579,8.0,7.9944787,N,0
4215,20120105,603,2,8598,6.39,65.43315,Y,6
4216,20120105,603,2,22631,12.84,10.469425,N,0
4217,20120105,603,2,404470,12.54,16.100399,N,0
4218,20120105,603,2,423218,14.91,24.379421,Y,6
4219,20120105,603,2,451332,29.82,2.2367284,N,0
4220,20120105,603,2,487331,9.0,15.266077,N,0
4221,20120105,603,2,487334,9.0,7.6513433,N,0
4222,20120105,603,2,516965,14.91,27.610172,Y,6
4223,20120105,603,2,533283,6.0,19.578247,N,0
4224,20120105,603,2,558749,44.94,2.136945,N,0
4225,20120105,603,2,568499,3.0,132.72928,Y,6
4226,20120105,603,2,570153,11.91,24.827192,N,0
4227,20120105,603,2,586937,3.0,15.983176,N,0
4228,20120105,603,2,592729,11.31,5.5628195,N,0
4229,20120105,603,3,3683,1.98,21.721601,Y,4
4230,20120105,603,3,20376,7.54,7.4870796,N,0
4231,20120105,603,3,92418,2.34,15.624801,N,0
4232,20120105,603,3,92433,2.34,7.7624335,N,0
4233,20120105,603,3,108037,3.98,6.982564,N,0
4234,20120105,603,3,153171,8.0,4.766485,N,0
4235,20120105,603,3,194771,3.94,6.401642,N,0
4236,20120105,603,3,194781,7.94,6.979704,Y,4
4237,20120105,603,3,228016,11.94,9.587651,N,0
4238,20120105,603,3,346126,21.94,4.678099,N,0
4239,20120105,603,3,447058,11.98,31.490566,Y,6
4240,20120105,603,3,456076,7.34,7.6652927,N,0
4241,20120105,603,3,471651,7.94,5.626453,N,0
4242,20120105,603,3,496031,17.94,4.709096,Y,6
4243,20120105,603,3,573599,4.54,18.47912,N,0
4244,20120105,603,3,573602,4.54,19.79203,N,0
4245,20120105,603,3,573607,4.54,10.521367,N,0
4246,20120105,603,3,573609,4.54,11.803097,N,0
4247,20120105,603,3,587131,5.54,5.949773,N,0
4248,20120105,603,3,590267,1.94,15.776831,N,0
4249,20120105,603,4,82701,2.96,11.650427,N,0
4250,20120105,603,4,183628,2.51,14.149137,N,0
4251,20120105,603,4,255476,1.32,34.88148,Y,5
4252,20120105,603,4,255489,2.21,86.731674,Y,6
4253,20120105,603,4,255494,1.45,23.241283,N,0
4254,20120105,603,4,335757,3.7,23.65752,Y,3
4255,20120105,603,4,335781,2.35,128.02592,N,0
4256,20120105,603,4,345376,3.0,18.321486,N,0
4257,20120105,603,4,407217,1.91,259.72202,Y,6
4258,20120105,603,4,409559,3.71,8.816548,N,0
4259,20120105,603,4,431714,1.32,28.487392,Y,5
4260,20120105,603,4,455721,3.71,33.540104,Y,6
4261,20120105,603,4,467757,5.95,8.131201,N,0
4262,20120105,603,4,495886,5.21,17.822483,N,0
4263,20120105,603,4,501396,7.45,14.887673,N,0
4264,20120105,603,4,530037,5.96,8.924895,N,0
4265,20120105,603,4,532196,2.66,43.33616,N,0
4266,20120105,603,4,536428,4.46,19.762142,N,0
4267,20120105,603,4,555947,5.96,8.011813,N,0
4268,20120105,613,1,507566,10.0,5.935981,N,0
4269,20120105,613,1,593171,10.0,3.2624454,N,0
4270,20120105,613,2,8598,6.39,76.43207,Y,6
4271,20120105,613,2,22631,12.84,11.437985,N,0
4272,20120105,613,2,404470,12.54,18.6547,N,0
4273,20120105,613,2,423218,14.91,27.94908,Y,6
4274,20120105,613,2,451332,29.82,1.7032956,N,0
4275,20120105,613,2,482591,23.94,2.885961,N,0
4276,20120105,613,2,487331,9.0,16.860336,N,0
4277,20120105,613,2,516965,14.91,32.026497,Y,6
4278,20120105,613,2,517989,22.41,2.738447,N,0
4279,20120105,613,2,533283,6.0,23.547726,N,0
4280,20120105,613,2,568499,3.0,147.6836,Y,6
4281,20120105,613,2,570153,11.91,29.136412,N,0
4282,20120105,613,2,577654,25.41,3.8223186,N,0
4283,20120105,613,2,586937,3.0,19.025772,N,0
4284,20120105,613,2,592729,11.31,5.4495597,N,0
4285,20120105,613,3,3683,1.98,22.48756,Y,4
4286,20120105,613,3,20376,7.54,7.1836643,N,0
4287,20120105,613,3,90263,11.94,15.717675,Y,6
4288,20120105,613,3,92418,2.34,19.801426,N,0
4289,20120105,613,3,92433,2.34,7.041854,N,0
4290,20120105,613,3,108037,2.94,24.595787,Y,3
4291,20120105,613,3,153171,8.0,4.345251,N,0
4292,20120105,613,3,194781,11.94,4.199504,N,0
4293,20120105,613,3,228016,9.94,18.07193,Y,3
4294,20120105,613,3,417014,4.0,3.0962114,N,0
4295,20120105,613,3,456076,7.34,7.261883,N,0
4296,20120105,613,3,471651,7.94,4.830658,N,0
4297,20120105,613,3,496031,17.94,4.3569064,Y,6
4298,20120105,613,3,515246,4.94,6.248478,N,0
4299,20120105,613,3,573599,4.54,22.322672,N,0
4300,20120105,613,3,573602,4.54,21.301088,N,0
4301,20120105,613,3,573607,4.54,11.012938,N,0
4302,20120105,613,3,573609,4.54,12.316476,N,0
4303,20120105,613,3,587131,5.54,4.5118027,N,0
4304,20120105,613,3,590267,1.94,11.899727,N,0
4305,20120105,613,4,82686,1.46,25.598856,N,0
4306,20120105,613,4,82689,3.71,14.92319,N,0
4307,20120105,613,4,82701,2.95,12.444849,N,0
4308,20120105,613,4,183628,2.51,14.90885,N,0
4309,20120105,613,4,255476,1.32,47.160667,Y,5
4310,20120105,613,4,255489,2.2,99.8166,Y,6
4311,20120105,613,4,255494,1.46,27.518944,N,0
4312,20120105,613,4,335757,5.2,14.715573,N,0
4313,20120105,613,4,335781,2.36,145.57196,N,0
4314,20120105,613,4,345376,2.52,24.195618,N,0
4315,20120105,613,4,407217,1.91,271.23694,Y,6
4316,20120105,613,4,409559,3.71,8.748127,N,0
4317,20120105,613,4,431714,1.32,35.354137,Y,5
4318,20120105,613,4,455721,3.7,39.827763,Y,6
4319,20120105,613,4,467757,5.96,8.401022,N,0
4320,20120105,613,4,495886,5.21,20.40112,N,0
4321,20120105,613,4,501396,7.46,17.28217,N,0
4322,20120105,613,4,530037,5.95,9.34116,N,0
4323,20120105,613,4,532196,2.66,54.043446,N,0
4324,20120105,613,4,555947,5.96,7.793461,N,0
4325,20120105,671,1,346375,10.0,6.9041414,N,0
4326,20120105,671,1,466879,10.0,3.0873854,N,0
4327,20120105,671,1,478896,10.0,5.922227,N,0
4328,20120105,671,2,8598,6.39,60.46756,Y,6
4329,20120105,671,2,22631,12.84,9.354854,N,0
4330,20120105,671,2,419546,23.94,3.628834,N,0
4331,20120105,671,2,423218,14.91,22.727072,Y,6
4332,20120105,671,2,451332,29.82,2.0446653,N,0
4333,20120105,671,2,487331,9.0,13.3592205,N,0
4334,20120105,671,2,487334,9.0,6.619759,N,0
4335,20120105,671,2,519483,34.32,2.3166914,N,0
4336,20120105,671,2,533283,6.0,17.223648,N,0
4337,20120105,671,2,540535,6.0,7.4730396,N,0
4338,20120105,671,2,568499,3.0,123.1263,Y,6
4339,20120105,671,2,570153,11.91,23.053001,N,0
4340,20120105,671,2,577654,25.41,3.950581,N,0
4341,20120105,671,2,586937,3.0,13.197787,N,0
4342,20120105,671,2,592729,11.31,5.2178082,N,0
4343,20120105,671,3,3683,1.98,18.256533,Y,4
4344,20120105,671,3,20376,7.54,6.80855,N,0
4345,20120105,671,3,36907,7.94,6.659556,N,0
4346,20120105,671,3,90263,11.94,13.570225,Y,6
4347,20120105,671,3,92418,2.34,14.322743,N,0
4348,20120105,671,3,92433,2.34,6.817473,N,0
4349,20120105,671,3,153171,8.0,4.3751144,N,0
4350,20120105,671,3,194771,3.94,5.339432,N,0
4351,20120105,671,3,194781,7.94,6.232621,Y,4
4352,20120105,671,3,280116,6.94,5.6084166,N,0
4353,20120105,671,3,417014,4.0,3.5537577,N,0
4354,20120105,671,3,447058,11.98,28.54555,Y,6
4355,20120105,671,3,471651,7.94,4.938167,N,0
4356,20120105,671,3,496031,17.94,4.332173,Y,6
4357,20120105,671,3,515246,4.94,5.823439,N,0
4358,20120105,671,3,573599,4.54,16.829042,N,0
4359,20120105,671,3,573602,4.54,17.36476,N,0
4360,20120105,671,3,573607,4.54,9.249315,N,0
4361,20120105,671,3,573609,4.54,10.28388,N,0
4362,20120105,671,3,587131,5.54,4.868428,N,0
4363,20120105,671,3,590267,1.94,13.432729,N,0
4364,20120105,671,4,82660,3.7,89.459915,Y,6
4365,20120105,671,4,82686,1.45,17.529854,N,0
4366,20120105,671,4,82701,2.96,9.959707,N,0
4367,20120105,671,4,183628,2.51,12.06147,N,0
4368,20120105,671,4,255476,1.32,32.247787,Y,5
4369,20120105,671,4,255489,2.2,79.980835,Y,6
4370,20120105,671,4,255494,1.46,21.211002,N,0
4371,20120105,671,4,335757,5.2,11.426927,N,0
4372,20120105,671,4,345376,2.52,18.305225,N,0
4373,20120105,671,4,407217,1.91,249.90057,Y,6
4374,20120105,671,4,409559,3.71,7.4748745,N,0
4375,20120105,671,4,431714,1.32,26.274675,Y,5
4376,20120105,671,4,455721,3.7,31.180521,Y,6
4377,20120105,671,4,467757,5.95,7.286375,N,0
4378,20120105,671,4,501396,7.46,13.797544,N,0
4379,20120105,671,4,530037,5.96,7.887905,N,0
4380,20120105,671,4,532196,2.66,38.841263,N,0
4381,20120105,671,4,536428,4.46,17.284323,N,0
4382,20120105,671,4,555947,5.96,7.387638,N,0
4383,20120106,315,1,507566,10.0,6.307442,N,0
4384,20120106,315,2,8598,6.39,71.50783,Y,6
4385,20120106,315,2,22631,12.84,12.223588,N,0
4386,20120106,315,2,419546,23.94,3.9649367,N,0
4387,20120106,315,2,423218,14.91,26.778563,Y,6
4388,20120106,315,2,487331,9.0,18.107508,N,0
4389,20120106,315,2,487334,9.0,9.460672,N,0
4390,20120106,315,2,516965,14.91,30.351826,Y,6
4391,20120106,315,2,519483,34.32,2.413781,N,0
4392,20120106,315,2,533283,6.0,21.696716,N,0
4393,20120106,315,2,540535,6.0,10.155355,N,0
4394,20120106,315,2,558749,44.94,2.0636764,N,0
4395,20120106,315,2,568499,3.0,125.1736,Y,6
4396,20120106,315,2,570153,11.91,28.671103,N,0
4397,20120106,315,2,577654,25.41,4.425063,N,0
4398,20120106,315,2,586937,3.0,20.835938,N,0
4399,20120106,315,2,592729,11.31,5.9621673,N,0
4400,20120106,315,3,3683,1.98,25.91729,Y,4
4401,20120106,315,3,20376,7.54,8.455211,N,0
4402,20120106,315,3,36907,7.94,8.165596,N,0
4403,20120106,315,3,90263,11.94,17.040369,Y,6
4404,20120106,315,3,92418,2.34,22.508842,N,0
4405,20120106,315,3,92433,2.34,9.667763,N,0
4406,20120106,315,3,194771,3.94,8.401445,N,0
4407,20120106,315,3,194781,9.94,5.6185203,N,0
4408,20120106,315,3,228016,11.94,11.128469,N,0
4409,20120106,315,3,280116,6.94,7.806035,N,0
4410,20120106,315,3,346126,21.94,5.046822,N,0
4411,20120106,315,3,417014,4.0,5.582207,N,0
4412,20120106,315,3,447058,11.98,35.663895,Y,6
4413,20120106,315,3,456076,7.34,8.206581,N,0
4414,20120106,315,3,471651,7.94,6.6548996,N,0
4415,20120106,315,3,515246,4.94,9.465353,N,0
4416,20120106,315,3,573599,4.54,21.517923,N,0
4417,20120106,315,3,573602,4.54,22.400387,N,0
4418,20120106,315,3,573607,4.54,12.605124,N,0
4419,20120106,315,3,573609,4.54,14.449981,N,0
4420,20120106,315,3,587131,5.54,7.637745,N,0
4421,20120106,315,3,590267,1.94,21.69417,N,0
4422,20120106,315,4,82686,1.46,20.357578,N,0
4423,20120106,315,4,82689,3.7,16.331968,N,0
4424,20120106,315,4,82701,3.05,14.647018,N,0
4425,20120106,315,4,183628,2.96,15.407543,N,0
4426,20120106,315,4,255476,1.32,37.578262,Y,5
4427,20120106,315,4,255489,2.35,85.454155,Y,6
4428,20120106,315,4,255494,1.46,27.203388,N,0
4429,20120106,315,4,335757,5.21,15.720882,N,0
4430,20120106,315,4,335781,2.36,129.85066,N,0
4431,20120106,315,4,345376,3.38,19.59116,N,0
4432,20120106,315,4,407217,1.91,241.66727,Y,6
4433,20120106,315,4,409559,3.71,11.086386,N,0
4434,20120106,315,4,411406,5.96,8.034574,N,0
4435,20120106,315,4,431714,1.32,31.928205,Y,5
4436,20120106,315,4,455721,4.46,32.713615,Y,6
4437,20120106,315,4,467757,7.45,8.515636,N,0
4438,20120106,315,4,495886,5.2,20.715656,N,0
4439,20120106,315,4,501396,7.2,17.315977,N,0
4440,20120106,315,4,530037,5.96,10.997741,N,0
4441,20120106,315,4,532196,2.66,49.83642,N,0
4442,20120106,315,4,536428,5.96,16.21655,N,0
4443,20120106,315,4,555947,5.96,8.852298,N,0
4444,20120106,326,1,478895,12.0,5.6818123,N,0
4445,20120106,326,1,507566,10.0,5.670329,N,0
4446,20120106,326,2,8598,6.39,52.25341,Y,6
4447,20120106,326,2,22631,12.84,9.053939,N,0
4448,20120106,326,2,487331,9.0,12.869035,N,0
4449,20120106,326,2,487334,9.0,6.547182,N,0
4450,20120106,326,2,516965,14.91,24.556795,Y,6
4451,20120106,326,2,519483,34.32,2.3593254,N,0
4452,20120106,326,2,533283,6.0,15.42287,N,0
4453,20120106,326,2,540535,6.0,7.2944117,N,0
4454,20120106,326,2,568499,3.0,88.40938,Y,6
4455,20120106,326,2,570153,11.91,21.906542,N,0
4456,20120106,326,2,577654,25.41,4.054898,N,0
4457,20120106,326,2,586937,3.0,12.096884,N,0
4458,20120106,326,3,3683,2.46,8.404236,N,0
4459,20120106,326,3,20376,7.54,6.8257923,N,0
4460,20120106,326,3,36907,7.94,6.6307445,N,0
4461,20120106,326,3,90263,11.94,12.922754,Y,6
4462,20120106,326,3,92418,2.34,14.334473,N,0
4463,20120106,326,3,92433,2.34,6.943069,N,0
4464,20120106,326,3,108037,3.98,5.885608,N,0
4465,20120106,326,3,153171,8.0,4.5654726,N,0
4466,20120106,326,3,194771,3.94,5.472987,N,0
4467,20120106,326,3,194781,11.94,4.4416413,N,0
4468,20120106,326,3,417014,4.0,4.129837,N,0
4469,20120106,326,3,447058,11.98,26.403421,Y,6
4470,20120106,326,3,471651,9.94,4.5111103,N,0
4471,20120106,326,3,496031,17.94,4.422081,Y,6
4472,20120106,326,3,573599,4.54,15.64132,N,0
4473,20120106,326,3,573602,4.54,15.623378,N,0
4474,20120106,326,3,573607,4.54,8.758153,N,0
4475,20120106,326,3,573609,4.54,9.738609,N,0
4476,20120106,326,3,587131,5.54,5.310978,N,0
4477,20120106,326,3,590267,1.94,13.211817,N,0
4478,20120106,326,4,82686,1.46,14.8962965,N,0
4479,20120106,326,4,82701,2.96,9.623253,N,0
4480,20120106,326,4,183628,2.51,11.314985,N,0
4481,20120106,326,4,255476,1.32,25.05656,Y,5
4482,20120106,326,4,255489,2.21,65.20166,Y,6
4483,20120106,326,4,255494,1.46,19.290798,N,0
4484,20120106,326,4,335757,5.21,11.15257,N,0
4485,20120106,326,4,335781,2.36,108.24301,N,0
4486,20120106,326,4,345376,3.0,15.072566,N,0
4487,20120106,326,4,409559,3.7,7.3061905,N,0
4488,20120106,326,4,411406,4.45,6.985976,N,0
4489,20120106,326,4,431714,1.32,22.829807,Y,5
4490,20120106,326,4,467757,5.25,7.688284,N,0
4491,20120106,326,4,495886,5.21,15.631326,N,0
4492,20120106,326,4,530037,5.96,7.712162,N,0
4493,20120106,326,4,532196,2.66,33.058414,N,0
4494,20120106,326,4,536428,4.46,15.8293915,N,0
4495,20120106,326,4,555947,5.96,7.3221264,N,0
4496,20120106,352,1,95470,10.0,3.2300482,N,0
4497,20120106,352,1,507566,4.0,6.9727516,N,0
4498,20120106,352,2,8598,6.45,60.383118,Y,6
4499,20120106,352,2,22631,12.67,8.737585,N,0
4500,20120106,352,2,419546,24.0,3.3007956,N,0
4501,20120106,352,2,482591,24.0,2.8404577,N,0
4502,20120106,352,2,487331,9.0,12.401934,N,0
4503,20120106,352,2,487334,9.0,5.9422903,N,0
4504,20120106,352,2,540535,6.0,7.0413914,N,0
4505,20120106,352,2,558749,45.0,1.6944444,N,0
4506,20120106,352,2,568499,3.0,145.01735,Y,6
4507,20120106,352,2,570153,12.0,22.0014,N,0
4508,20120106,352,2,577654,22.5,4.9296856,Y,3
4509,20120106,352,2,586937,3.0,13.371197,N,0
4510,20120106,352,2,592729,11.31,4.790438,N,0
4511,20120106,352,3,3683,1.98,19.37023,Y,4
4512,20120106,352,3,20376,7.54,6.2848053,N,0
4513,20120106,352,3,36907,7.94,6.1366854,N,0
4514,20120106,352,3,90263,11.94,12.733221,Y,6
4515,20120106,352,3,92418,2.3,14.867085,N,0
4516,20120106,352,3,92433,2.3,6.535105,N,0
4517,20120106,352,3,153171,8.0,3.8838816,N,0
4518,20120106,352,3,194771,4.18,4.7477865,N,0
4519,20120106,352,3,194781,7.94,5.6478963,Y,4
4520,20120106,352,3,346126,22.0,3.5041568,N,0
4521,20120106,352,3,417014,4.0,3.0553288,N,0
4522,20120106,352,3,447058,11.98,27.710564,Y,6
4523,20120106,352,3,496031,17.94,3.862975,Y,6
4524,20120106,352,3,515246,5.0,5.3508916,N,0
4525,20120106,352,3,573599,4.4,16.819122,N,0
4526,20120106,352,3,573602,4.4,17.39444,N,0
4527,20120106,352,3,573607,4.4,8.815525,N,0
4528,20120106,352,3,573609,4.4,9.86677,N,0
4529,20120106,352,3,587131,5.54,4.5565004,N,0
4530,20120106,352,3,590267,2.0,13.131281,N,0
4531,20120106,352,4,82660,4.16,87.780014,Y,6
4532,20120106,352,4,82686,1.91,15.150764,N,0
4533,20120106,352,4,82689,3.7,11.770664,N,0
4534,20120106,352,4,82701,2.51,10.776484,N,0
4535,20120106,352,4,183628,2.51,11.459113,N,0
4536,20120106,352,4,255476,1.32,36.06002,Y,5
4537,20120106,352,4,255489,2.2,92.724075,Y,6
4538,20120106,352,4,255494,1.9,19.701435,N,0
4539,20120106,352,4,335757,5.2,11.060063,N,0
4540,20120106,352,4,335781,2.36,132.74194,N,0
4541,20120106,352,4,345376,3.0,16.02548,N,0
4542,20120106,352,4,407217,1.91,275.97437,Y,6
4543,20120106,352,4,409559,2.95,8.079208,N,0
4544,20120106,352,4,411406,4.46,6.55099,N,0
4545,20120106,352,4,431714,1.32,28.679085,Y,5
4546,20120106,352,4,455721,4.46,28.080276,Y,6
4547,20120106,352,4,467757,3.75,8.877529,N,0
4548,20120106,352,4,501396,7.46,13.260955,N,0
4549,20120106,352,4,530037,5.96,7.3005905,N,0
4550,20120106,352,4,532196,2.21,52.000484,N,0
4551,20120106,352,4,536428,4.46,16.462435,N,0
4552,20120106,352,4,555947,6.71,6.5737057,N,0
4553,20120106,357,1,346366,10.0,5.957742,N,0
4554,20120106,357,1,466879,12.0,2.8128014,N,0
4555,20120106,357,1,478896,12.0,5.3975534,N,0
4556,20120106,357,2,8598,6.39,50.556232,Y,6
4557,20120106,357,2,22631,12.84,8.639202,N,0
4558,20120106,357,2,451332,29.82,1.9869436,N,0
4559,20120106,357,2,487334,9.0,6.116283,N,0
4560,20120106,357,2,516965,14.91,24.088383,Y,6
4561,20120106,357,2,517989,22.41,3.0078912,N,0
4562,20120106,357,2,533283,6.0,15.565489,N,0
4563,20120106,357,2,540535,6.0,7.1374226,N,0
4564,20120106,357,2,568499,3.0,79.630585,Y,6
4565,20120106,357,2,570153,11.91,21.114912,N,0
4566,20120106,357,2,577654,25.41,3.8778965,N,0
4567,20120106,357,2,586937,3.0,10.671693,N,0
4568,20120106,357,2,592729,11.31,5.0884113,N,0
4569,20120106,357,3,3683,1.98,14.101231,Y,4
4570,20120106,357,3,20376,7.54,6.893957,N,0
4571,20120106,357,3,36907,7.94,6.5782166,N,0
4572,20120106,357,3,90263,11.94,11.968,Y,6
4573,20120106,357,3,92418,2.34,12.882734,N,0
4574,20120106,357,3,153171,8.0,4.4919014,N,0
